SpeciesName,IL_Site,IndividualNumber,ave_melanism_dorsal,ave_melanism_ventral,HSV_V_dorsal,HSV_V_ventral,HSV_S_dorsal,HSV_S_ventral,HSV_H_dorsal,HSV_H_ventral
Cicindela punctulata,MOAB,72,197.789,181.287,75.061,62.119,0.2326374548700392,0.04084096653197895,25.87332493414269,120.09459992116665
Cicindela punctulata,MOAB,71,204.058,219.25,76.628,74.764,0.2174923004645821,0.053073671820662145,27.02268090723627,76.2399193548388
Cicindela punctulata,MOAB,45,239.923,232.579,89.343,81.689,0.21439844195963878,0.1330656514340975,31.962411902897394,51.06899724011039
Cicindela punctulata,MOAB,8,229.285,227.678,85.409,78.611,0.20442810476647658,0.08524252331098707,27.41580756013746,73.0189523951649
Cicindela punctulata,MOAB,16,209.621,188.432,77.872,65.727,0.1906847133757961,0.11153711564501666,23.043976025321562,48.394489155640365
Cicindela punctulata,MOAB,10,199.55,187.014,74.143,69.807,0.19987052048069273,0.21615310785451314,27.366219043120324,30.900656107097873
Cicindela punctulata,MOAB,51,221.201,208.482,82.084,72.663,0.20480239754397944,0.10049130919450057,30.59068467075127,78.11832374691863
Cicindela punctulata,MOAB,9,223.246,197.931,84.112,67.142,0.22856429522541355,0.038694110988650984,29.211963589076724,39.28406466512714
Cicindela punctulata,MOAB,48,237.176,199.45,89.044,67.767,0.22275504245092306,0.047353431611256165,29.384421477186812,72.00373948270483
Cicindela punctulata,MOAB,24,213.532,209.128,83.374,73.004,0.29042627197927406,0.13107500958851567,29.33344346245977,61.97512801755669
Cicindela punctulata,MOAB,26,214.102,243.746,80.197,86.2,0.21508285846103972,0.15070765661252905,27.859006319206845,68.60441844353788
Cicindela punctulata,MOAB,46,209.507,250.198,78.966,88.81,0.22375452726489875,0.1497016101790338,26.986247099439694,46.74539300488912
Cicindela punctulata,MOAB,26,236.193,252.008,89.784,87.332,0.24874142386171272,0.10391380021069023,30.9147897729817,66.03636363636362
Cicindela punctulata,MOAB,32,229.149,199.083,84.113,69.68,0.1835863659600775,0.12215843857634914,29.89509130941585,49.81437969924805
Cicindela punctulata,MOAB,31,221.74,268.184,83.426,93.747,0.22471411790089418,0.08536806511141697,28.66378620579297,97.89079095339243
Cicindela punctulata,MOAB,30,294.275,199.818,107.757,70.448,0.18769082286997602,0.1355325914149443,33.97972805933252,72.42982823627982
Cicindela punctulata,MOAB,29,213.074,209.188,78.279,71.627,0.18251382874078628,0.07788962262833829,28.603625673689354,61.226026169564285
Cicindela punctulata,MOAB,6,209.995,193.132,78.722,64.586,0.22161530448921507,0.004908184436255446,29.9931216324659,121.51419558359497
Cicindela punctulata,MOAB,63,213.625,184.459,80.377,66.691,0.21620612861888336,0.16492480244710678,25.03164921164689,34.82498408946266
Cicindela punctulata,MOAB,21,187.841,205.391,71.062,69.72,0.2288846359517042,0.027624784853700544,26.50476483246235,117.41433021806867
Cicindela punctulata,MOAB,94,183.24,200.45,69.275,69.154,0.21771201732226636,0.08233797032709593,22.194669142023603,73.88830347734446
Cicindela punctulata,MOAB,97,212.763,212.703,74.036,71.172,0.11841536549786584,0.008809644242117583,56.04425687236232,197.79904306219944
Cicindela punctulata,MOAB,17,169.186,217.828,63.78000000000001,75.366,0.21484791470680478,0.0681341719077568,22.99642414069912,96.6309639727362
Cicindela punctulata,MOAB,58,246.984,230.009,92.008,78.252,0.21006868967915818,0.05751929663139595,29.85099337748348,63.27927127305038
Cicindela punctulata,MOAB,56,208.721,214.427,79.163,74.472,0.23091595821280142,0.10691266516274554,25.575492341356643,52.2607385079126
Cicindela punctulata,MOAB,57,220.278,220.508,82.715,75.368,0.22769751556549608,0.0729354633266108,31.223319528512256,58.919410587593426
Cicindela punctulata,MOAB,30,236.053,195.709,87.384,66.906,0.19313604321157196,0.043329447284249506,27.21455234935121,136.3297688858226
Cicindela punctulata,MOAB,33,237.864,176.297,87.778,59.98,0.1940463441864705,0.031393797932644116,30.280044619268423,123.91927774827397
Cicindela punctulata,MOAB,26,194.612,202.863,72.832,69.073,0.21811840949033393,0.06260043721859469,29.792269923202856,59.55596669750249
Cicindela punctulata,MOAB,24,205.602,193.357,77.584,65.934,0.23164570014435967,0.06447356447356442,29.35900289338972,57.26182074805922
Cicindela punctulata,MOAB,27,219.209,199.875,83.699,68.222,0.25662194291449114,0.06470053648383213,30.923227338330484,65.12460353420944
Cicindela punctulata,MOAB,13,221.459,180.22,81.213,61.312,0.17898612291135635,0.033435542797494736,28.447991194276263,108.76097560975597
Cicindela punctulata,MOAB,28,231.49,199.385,85.034,67.796,0.18192722910835676,0.03843884594961372,28.4214608920491,147.8357636224098
Cicindela punctulata,MOAB,18,247.547,195.601,92.571,67.744,0.21103801406487985,0.10947094945677847,27.35257985257987,58.260517799352705
Cicindela punctulata,MOAB,23,213.965,189.657,79.507,65.066,0.20204510294691044,0.07114314695847306,28.28187250996016,71.82112767336373
Cicindela punctulata,MOAB,43,228.149,195.133,83.877,66.979,0.18133695768804314,0.08448916824676388,27.36883629191326,61.537374094363
Cicindela punctulata,MOAB,39,210.735,206.771,78.456,70.428,0.2121826246558582,0.05976316237859952,31.216435393764634,55.66642908054171
Cicindela punctulata,MOAB,83,203.567,190.103,79.249,65.614,0.28261555350856155,0.09973481269241335,28.434165289994183,61.787897310513586
Cicindela punctulata,MOAB,81,213.131,183.32,79.312,63.141,0.1999445228969134,0.07012875944315096,26.148316307226597,82.69647696476966
Cicindela punctulata,MOAB,82,261.575,205.005,97.094,70.616,0.2060683461387933,0.09453948113741927,30.914634146341456,61.50089874176156
Cicindela punctulata,MOAB,79,271.953,227.106,98.083,78.378,0.15049498893794036,0.07217586567659287,29.37199376735996,85.14760473749325
Cicindela punctulata,MOAB,3,224.653,193.405,82.779,66.4,0.17725510093139574,0.06269578313253021,23.15272950316912,36.47850108095121
Cicindela punctulata,MOAB,74,247.592,182.323,88.582,64.249,0.13348084260910803,0.1084219209637504,27.878890392422228,209.7846683893196
Cicindela punctulata,MOAB,34,182.748,217.667,68.686,73.659,0.21857438197012496,0.04469243405422273,26.840738027043223,59.67193195625767
Cicindela punctulata,MOAB,52,206.547,175.522,76.584,59.168,0.1965945889480832,0.026669821525148553,27.525239107332606,195.36121673003788
Cicindela punctulata,MOAB,53,208.534,190.249,78.668,66.028,0.2290639141709463,0.09615617616768647,28.534961154273045,74.0431564025831
Cicindela punctulata,MOAB,12,221.983,203.064,82.66,69.504,0.1973989837890152,0.06756445672191543,24.405221548078707,50.391822827938434
Cicindela punctulata,MOAB,10,260.883,227.098,94.98,77.367,0.16102337334175604,0.06193855261287113,25.621812475480528,57.358096828046726
Cicindela punctulata,MOAB,92,195.01,184.73,74.76,62.358,0.2520197966827181,0.022018024952692523,26.78838702828936,137.56737072104875
Cicindela punctulata,MOAB,55,204.657,229.051,76.66,79.412,0.21862770675710924,0.09463305293910246,29.344868735083555,46.66666666666664
Cicindela punctulata,MOAB,49,235.45,184.26,86.769,66.587,0.17936129262755138,0.191553906918768,24.168862044592874,47.082712661701294
Cicindela punctulata,MOAB,23,229.956,229.015,86.731,80.179,0.23244284050685446,0.12702827423639615,30.008928571428548,52.12371134020622
Cicindela punctulata,MOAB,50,222.781,220.004,82.247,75.095,0.188651257796637,0.06595645515680147,27.347254447022426,63.973349485160426
Cicindela punctulata,MOAB,49,219.982,196.094,81.72,67.262,0.20274106705824774,0.07830572983259494,28.81941091260264,64.84146573001703
Cicindela punctulata,MOAB,5,220.448,191.605,80.742,65.825,0.17693393772757668,0.0664185339916446,28.53422931541365,39.441903019213015
Cicindela punctulata,MOAB,2,217.631,179.616,80.975,60.855,0.20144489039827101,0.041919316407854734,26.96174595389895,50.638965111721006
Cicindela punctulata,MOAB,44,229.696,204.863,85.653,70.256,0.20735992901591313,0.060635390571623995,27.900456055402287,83.16901408450694
Cicindela punctulata,MOAB,19,244.575,215.355,91.83,75.551,0.21966677556354136,0.11480986353588964,28.045806067816798,41.84920451925298
Cicindela punctulata,MOAB,45,221.476,202.119,82.109,68.903,0.1960564615328405,0.0516813491429983,27.376071561684718,77.33782645324351
Cicindela punctulata,MOAB,7,195.896,186.536,73.951,62.686,0.2220524401292747,0.01579300003190507,25.156811400036574,267.7575757575758
Cicindela punctulata,MOAB,63,199.384,208.849,75.044,71.187,0.22746655295559945,0.046342731116636296,29.497363796133573,85.6986965747196
Cicindela punctulata,MOAB,22,231.086,201.159,84.022,68.253,0.1625407631334653,0.052569117840974,27.827487735227365,59.799331103678746
Cicindela punctulata,MOAB,13,180.483,187.615,66.611,64.121,0.1844139856780412,0.0565961229550381,25.486812113318173,78.50096445301722
Cicindela punctulata,MOAB,12,204.639,194.332,76.484,69.04,0.21433240939281412,0.14523464658169186,29.18196791313361,43.478607759050554
Cicindela punctulata,MOAB,31,187.649,194.889,69.654,67.59,0.2019123094151089,0.1016274596833853,29.074232081911262,68.83971466006702
Cicindela punctulata,MOAB,10,206.776,193.728,76.73,65.854,0.19854033624397238,0.0339538980168251,27.782591571484794,17.119856887298535
Cicindela punctulata,MOAB,29,183.377,171.621,69.76,57.873,0.23774369266055057,0.027854094309954433,26.29002110340668,194.36724565756825
Cicindela punctulata,MOAB,56,227.731,218.547,84.453,74.806,0.20197032669058532,0.052027912199556166,29.850501260479582,90.50873586844818
Cicindela punctulata,MOAB,54,242.308,203.84,90.957,72.839,0.21122068669811,0.1555073518307501,24.55028107432854,42.25478944115832
Cicindela punctulata,MOAB,55,207.702,195.817,79.482,68.232,0.24167736091190462,0.12098428889670546,23.97001405591127,55.46456692913386
Cicindela punctulata,MOAB,26,215.837,208.256,78.755,71.079,0.16115802171290705,0.06588443844173368,23.428931610463355,63.818065342728865
Cicindela punctulata,MOAB,25,242.361,204.285,90.764,69.292,0.21624212242739407,0.049255325290076604,28.500534977327124,56.87078816290672
Cicindela punctulata,MOAB,24,183.513,172.097,72.185,59.391,0.29263697444067327,0.055597649475509665,26.148456731679623,110.40581465778322
Cicindela punctulata,MOAB,41,205.087,242.97,76.364,83.058,0.2056990204808548,0.056201690385032296,28.307868601986225,79.74293059125958
Cicindela punctulata,MOAB,66,191.04,194.043,71.675,65.544,0.21282176491105684,0.03379409251800304,25.657532450504796,190.13092550790037
Cicindela punctulata,MOAB,65,211.614,188.328,79.331,64.27,0.2111154529755077,0.05212385249727717,25.49677573441603,200.27462686567173
Cicindela punctulata,MOAB,6,229.999,212.408,85.148,74.293,0.18452576689998576,0.1344272004091908,22.83223014256623,57.09221988585154
Cicindela punctulata,MOAB,10,236.385,218.483,87.941,75.761,0.1957107606235999,0.10661158115653169,24.347219801289885,65.37080599232387
Cicindela punctulata,MOAB,12,204.349,208.045,75.65,70.618,0.20034368803701263,0.038333002917103134,30.526524148851937,155.5744366457335
Cicindela punctulata,MOAB,13,267.099,237.433,101.922,85.719,0.24668864425737336,0.18260828987738992,27.72700155112755,44.39532358014437
Cicindela punctulata,MOAB,80,185.605,249.647,69.865,86.276,0.215515637300508,0.07741434466131955,24.403267583183926,82.4764186255426
Cicindela punctulata,MOAB,40,205.526,229.822,78.416,78.485,0.25621046725158125,0.03968911256928077,31.237867701956077,108.5008025682183
Cicindela punctulata,MOAB,36,251.656,257.364,93.088,88.037,0.1939347713991062,0.07636561900110185,28.24350523458707,59.78580990629189
Cicindela punctulata,MOAB,39,193.506,199.694,72.588,68.789,0.22268143494792525,0.0776723022576285,29.955456570155913,45.06457046603035
Cicindela punctulata,MOAB,7,179.83,205.575,67.886,70.972,0.22008956191261825,0.09124725243758099,24.311625727862953,51.98579369981475
Cicindela punctulata,MOAB,76,216.854,195.894,82.103,67.084,0.23125829750435425,0.040680341064933546,26.920524569442275,117.80139245144755
Cicindela punctulata,MOAB,6,193.853,183.006,72.28,61.261,0.20402600996126183,0.008357682701882148,26.474537194005585,28.945312499999854
Cicindela punctulata,MOAB,78,208.242,176.979,78.781,61.67,0.23024587146647038,0.10971298848710877,27.047797563261465,48.78214602423885
Cicindela punctulata,MOAB,7,198.677,166.446,73.992,56.477,0.20333279273434965,0.04444287054907296,27.08275174476569,48.645418326693374
Cicindela punctulata,MOAB,11,206.459,167.13,76.352,56.148,0.1898313076278291,0.018486856165847464,26.45646474403203,164.0462427745664
Cicindela punctulata,MOAB,14,252.461,256.455,92.384,89.97,0.18214192933841353,0.0931310436812271,31.959351042966645,96.34801288936623
Cicindela punctulata,MOAB,86,202.437,202.72,75.315,68.419,0.19759676027351789,0.027770063871146684,25.222416341889495,80.1157894736842
Cicindela punctulata,MOAB,85,209.379,194.188,79.938,66.279,0.2507443268533114,0.06576743764993434,28.89543005388145,63.991741225051534
Cicindela punctulata,MOAB,9,205.959,197.329,77.205,66.859,0.2149601709733825,0.04831062385019207,27.24511930585684,60.33436532507732
Cicindela punctulata,MOAB,1,203.165,189.244,75.726,65.561,0.202902569791089,0.09316514391177683,26.22974292222582,73.07465618860508
Cicindela punctulata,MOAB,49,242.441,214.959,88.668,73.257,0.17230567961384052,0.03715685873022382,27.46301871972766,106.06906686260089
Cicindela punctulata,MOAB,1,217.134,217.723,82.409,73.905,0.23155237898773195,0.03787294499695561,25.37784299339691,85.57341907824225
Cicindela punctulata,MOAB,3,180.296,176.117,68.816,59.442,0.24282143687514543,0.03235086302614317,26.096947935368046,51.07644305772219
Cicindela punctulata,MOAB,25,220.959,202.811,82.314,71.325,0.21464149476395264,0.13971258324570635,31.762508489925285,52.780732563973906
Cicindela punctulata,MOAB,17,218.358,192.51,81.785,65.814,0.22238796845387293,0.04869784544321866,30.940180338684847,212.3307332293292
Cicindela punctulata,MOAB,5,244.178,186.666,89.287,63.13,0.1742022914870026,0.025376207825122836,28.642149929278634,342.02247191011236
Cicindela punctulata,MOAB,61,237.529,202.525,87.728,69.172,0.18620052890753241,0.041765454230035214,25.76675849403124,136.34475597092393
Cicindela punctulata,MOAB,59,211.132,226.651,79.83,79.157,0.22762119503945893,0.11617418547949024,26.362885917120696,49.4040887342323
Cicindela punctulata,MOAB,98,184.889,186.345,72.807,67.517,0.2909060941942396,0.18544959047351037,25.008498583569402,42.34166600111812
Cicindela punctulata,MOAB,1,213.483,174.775,78.897,59.799,0.18353042574495862,0.06244251576113313,23.834254143646362,45.73111944295664
Cicindela punctulata,MOAB,19,180.689,250.015,68.335,85.127,0.22236043023340885,0.03564086600021128,23.984205330700895,133.8826631509558
Cicindela punctulata,MOAB,11,200.861,221.1,75.209,75.98,0.21380419896554945,0.0715714661753093,27.58955223880596,44.531077602059476
Cicindela punctulata,MOAB,12,241.378,208.256,87.705,72.005,0.1619748018927086,0.07861954030970071,28.192313107137885,37.76364599894004
Cicindela punctulata,MOAB,31,210.677,174.515,77.537,59.191,0.18601441892257906,0.04174621141727633,28.754073355057862,45.74666127074066
Cicindela punctulata,MOAB,29,194.719,178.794,74.058,60.575,0.24567231089146355,0.04382996285596364,29.45916236121797,66.23728813559327
Cicindela punctulata,MOAB,42,223.884,221.669,80.174,77.243,0.1499488612268318,0.10450137876571335,36.962235900848434,74.77700693756202
Cicindela punctulata,MOAB,23,205.263,213.772,76.38,72.788,0.20147944488085887,0.042754300159366855,26.90623172395867,88.53470437017981
Cicindela punctulata,MOAB,27,223.917,195.853,81.708,67.381,0.16968962647476385,0.0854840385271812,28.227912008654886,54.47916666666661
Cicindela punctulata,MOAB,69,216.631,191.58,79.346,64.606,0.17072064124215464,0.032380893415472047,25.180865200059024,64.187380497132
Cicindela punctulata,MOAB,38,213.765,189.277,79.954,65.404,0.21387297696175292,0.05507308421503258,28.43157894736839,115.51915602443087
Cicindela punctulata,MOAB,42,212.795,194.186,81.942,67.16,0.2683483439505991,0.08430613460393087,29.870389740324747,77.2942423172023
Cicindela punctulata,MOAB,9,224.265,235.261,86.604,81.628,0.2649877603805829,0.10411868476503161,27.06261710749925,52.06494881750795
Cicindela punctulata,MOAB,38,240.285,193.939,87.407,66.887,0.16369398331941373,0.08523330393050968,28.012300810735212,49.254516751447134
Cicindela punctulata,MOAB,67,210.229,186.29,78.38,63.87700000000001,0.20146721102322013,0.05936409036116292,25.347349756190294,155.49050632911383
Cicindela punctulata,MOAB,2,202.183,178.034,77.54,60.386,0.2425199896827444,0.034146987712383794,22.88646636532838,29.097963142580006
Cicindela punctulata,MOAB,11,202.89,249.808,81.2,86.866,0.325295566502463,0.09984343701793567,27.526311804346175,74.64545140089933
Cicindela punctulata,MOAB,20,209.714,157.809,77.025,54.085,0.18892567348263556,0.07959693075714161,31.925508521165458,61.965156794425084
Cicindela punctulata,MOAB,22,212.174,187.434,80.258,65.529,0.23056891524832407,0.13519205237375823,27.26830586328018,58.00880460548596
Cicindela punctulata,MOAB,20,231.98,244.609,89.478,85.845,0.2685241064842755,0.12242996097617809,28.96741166188041,73.79257849666982
Cicindela punctulata,MOAB,19,200.107,225.355,74.599,79.376,0.19386318851459133,0.09184136262850229,21.714838888120543,105.12757201646089
Cicindela punctulata,MOAB,16,226.94,241.401,88.005,85.211,0.27041645361059036,0.1249603924375961,26.525758467098054,39.80465815176562
Cicindela punctulata,MOAB,75,204.145,186.408,80.055,63.189,0.2897632877396791,0.04162116824130781,26.83278010087512,192.06844106463882
Cicindela punctulata,MOAB,21,277.158,211.142,103.836,73.18,0.2272718517662469,0.0646214812790381,32.66579092334422,106.55106787904428
Cicindela punctulata,MOAB,77,226.168,200.706,83.712,68.233,0.19827503822629966,0.03168554804859811,29.743342571394148,129.18593894542093
Cicindela punctulata,MOAB,52,198.635,192.191,73.94,64.721,0.20251555315120362,0.01613077671853034,27.098971550687892,246.66666666666674
Cicindela punctulata,MOAB,13,266.016,205.219,96.433,71.421,0.16981738616448722,0.11223589700508263,34.69345383488029,67.69461077844318
Cicindela punctulata,MOAB,47,230.147,178.682,85.991,60.404,0.21126629530997426,0.03728229918548442,28.09930093025814,187.40674955595037
Cicindela punctulata,MOAB,8,174.707,173.272,65.366,59.387,0.20333200746565494,0.06636132486907906,23.433902640884778,45.56711494544535
Cicindela punctulata,MOAB,51,202.194,207.41,76.649,71.122,0.24499993476757695,0.08084699530384401,31.327546727727764,57.85043478260869
Cicindela punctulata,MOAB,2,218.294,259.79,83.332,89.331,0.24402390438247007,0.06960629568682769,26.460781903122705,40.84593116757797
Cicindela punctulata,MOAB,35,241.12,227.213,89.187,80.066,0.20307892405843897,0.08790248045362563,32.40834805653708,110.6990622335892
Cicindela punctulata,MOAB,46,215.165,192.471,80.821,65.489,0.22689647492607115,0.039762402846279674,30.683825935216525,212.07373271889406
Cicindela punctulata,MOAB,16,188.614,192.751,72.285,65.403,0.2545064674552119,0.03801048881549785,27.89476545088875,36.540627514078594
Cicindela punctulata,MOAB,48,199.624,209.617,73.244,71.002,0.17150892905903545,0.02775978141460801,23.957968476357202,136.834094368341
Cicindela punctulata,MOAB,4,200.575,184.003,74.528,64.118,0.19509446114212106,0.0884307058860225,25.05226960110038,31.629629629629655
Cicindela punctulata,MOAB,20,183.869,223.448,71.637,75.46,0.2846294512612197,0.03051948051948046,28.655223148602254,43.61267911419917
Cicindela punctulata,MOAB,3,236.246,183.925,87.202,61.387,0.18425036123024696,0.0026389952270023794,25.296570610568246,152.59259259259247
Cicindela punctulata,MOAB,2,186.255,161.413,70.204,54.855,0.2173807760241582,0.041928721174004126,24.238254373894243,37.77391304347822
Cicindela punctulata,MOAB,4,239.084,196.125,88.433,66.515,0.19046057467235075,0.031992783582650515,26.614023629994687,96.42857142857143
Cicindela punctulata,MOAB,60,226.573,203.083,85.65,68.872,0.22902510215995325,0.046767917295853285,27.085032626427388,174.18814032909023
Cicindela punctulata,MOAB,24,250.438,221.591,94.263,78.461,0.22904002630936848,0.15995207810249673,30.094488188976367,54.0621513944223
Cicindela punctulata,MOAB,13,218.766,184.247,79.991,62.41,0.17279443937442968,0.034000961384393534,27.942410649688895,155.65504241281815
Cicindela punctulata,MOAB,16,210.262,201.779,79.968,68.222,0.23261804721888757,0.025270440620327617,24.390925706913244,100.47563805104416
Cicindela punctulata,MOAB,3,290.655,217.652,105.537,74.748,0.16273913414252839,0.07430299138438498,29.324017467248893,71.21353979114161
Cicindela punctulata,MOAB,38,243.629,223.588,89.34,78.161,0.17499440340273104,0.10924885812617541,26.39247793271071,76.55463168989333
Cicindela punctulata,MOAB,15,194.568,187.749,73.095,65.133,0.21740201108146934,0.0889564429705373,26.675476684916003,40.780117362789106
Cicindela punctulata,MOAB,28,215.776,226.695,80.116,77.465,0.2035548454740625,0.054915122958755606,29.59529065489332,80.39492242595195
Cicindela punctulata,MOAB,7,251.539,199.828,92.895,70.972,0.19228160826739865,0.14636758158146856,28.814242526032945,44.405082787832214
Cicindela punctulata,MOAB,9,243.839,212.566,88.134,74.178,0.15232486894955416,0.11324112270484497,28.09832402234633,71.20000000000002
Cicindela punctulata,MOAB,25,216.277,183.914,84.779,61.632,0.3149128911640854,0.009378245067497291,34.465503033935136,101.93771626297564
Cicindela punctulata,MOAB,40,204.449,212.757,78.35,71.331,0.25155073388640714,0.014285514012140633,26.841544472068595,167.2227674190383
Cicindela punctulata,MOAB,43,195.36,196.944,73.912,69.364,0.23191092109535674,0.1501499336831787,27.67399801645178,55.77724435909738
Cicindela punctulata,MOAB,1,243.788,206.453,90.802,70.382,0.20889407722296865,0.037807962263078566,29.47490510333189,105.81736189402507
Cicindela punctulata,MOAB,11,244.805,274.294,87.896,98.152,0.13650222990807323,0.1424423343385769,25.569261543590585,33.47400042915384
Cicindela punctulata,MOAB,10,230.842,214.84,82.82,74.046,0.138782902680512,0.058666234502876696,28.03201670436753,100.80110497237575
Cicindela punctulata,MOAB,1,234.372,185.521,91.048,63.04,0.28163166681310947,0.04154505076142131,29.27696747523594,157.54868270332207
Cicindela punctulata,MOAB,40,235.887,218.638,86.911,74.266,0.19370390399374088,0.04408477634449137,31.448767448767477,76.23701893708024
Cicindela punctulata,MOAB,14,233.436,213.348,83.849,76.862,0.16043125141623638,0.17636803622075933,39.2194469223907,43.70315727353205
Cicindela punctulata,MOAB,41,226.353,209.785,82.73,73.289,0.17169104315242353,0.11057593909045009,27.756969867642876,45.35538005923006
Cicindela punctulata,MOAB,37,200.771,209.581,74.245,71.164,0.18814734998989835,0.051514810859423214,25.659674994630983,64.00981996726675
Cicindela punctulata,MOAB,38,219.693,217.492,81.238,74.711,0.1920529801324504,0.08317382982425596,27.623381617741337,64.1229481815255
Cicindela punctulata,MOAB,17,212.946,203.764,82.543,71.286,0.263147692717735,0.1225486070196113,24.195018645550405,69.32692307692314
Cicindela punctulata,MOAB,36,198.969,208.671,76.343,71.643,0.25357924105680946,0.07598788437111789,26.834030683403025,51.02865540044085
Cicindela punctulata,MOAB,16,236.72,235.152,88.13,81.207,0.20912288664472942,0.060142598544460475,29.918610960390694,135.95823095823107
Cicindela punctulata,MOAB,22,255.624,220.77,92.638,77.494,0.1633994689004512,0.14353369293106558,31.646957785558563,56.8227996044233
Cicindela punctulata,MOAB,34,203.318,214.247,74.874,73.715,0.18023613003178668,0.0825069524520112,25.280474249722154,51.95001644195994
Cicindela punctulata,MOAB,35,231.552,184.218,84.782,62.187,0.1747894600268926,0.02833389615192894,27.7103718199609,160.21566401816125
Cicindela punctulata,MOAB,52,200.571,200.213,74.449,68.821,0.19590592217491165,0.051292483398962446,26.303736715803907,106.23229461756378
Cicindela punctulata,MOAB,50,233.304,249.85,84.385,85.483,0.15583338271019734,0.0665395458746185,29.425095057034202,50.39029535864979
Cicindela punctulata,MOAB,4,212.173,199.236,79.176,69.028,0.21258967363847625,0.09459929304050546,29.618583650190125,72.11026033690672
Cicindela punctulata,MOAB,14,196.927,185.157,73.798,63.127,0.21733651318463912,0.0521646838912035,28.471849865951782,43.03674460977822
Cicindela punctulata,MOAB,18,202.766,192.356,77.954,65.424,0.2579726505374964,0.05013450721447801,27.222277473893584,71.63414634146359
Cicindela punctulata,MOAB,14,229.527,196.448,84.569,65.723,0.18543437902777607,0.008885778190283333,27.4862900140288,285.9246575342467
Cicindela punctulata,MOAB,15,197.746,171.434,73.859,59.894,0.21006241622551067,0.08820583030019703,27.84015468901068,213.67404883588864
Cicindela punctulata,MOAB,6,226.591,223.286,85.702,78.01,0.23501201838930244,0.13195744135367282,29.095874087681818,62.622887118709926
Cicindela punctulata,MOAB,21,247.37,184.495,89.458,63.14,0.15004806724943562,0.06203674374406077,26.11338746926918,75.44038805208075
Cicindela punctulata,MOAB,18,196.827,167.639,74.451,58.238,0.231575129951243,0.06291424842886098,27.687489124760766,235.85698689956322
Cicindela punctulata,MOAB,61,206.759,216.339,77.359,74.442,0.21053788182370492,0.05973778243464704,26.730521274636235,94.2702945806162
Cicindela punctulata,MOAB,62,205.165,219.923,76.219,75.565,0.19194688988310002,0.05474756831866619,23.65550239234454,98.21609862218979
Cicindela punctulata,MOAB,60,213.014,229.102,80.196,78.626,0.23128335577834297,0.081550632106428,30.80224282941556,56.59388646288211
Cicindela punctulata,MOAB,8,228.442,193.478,86.307,65.609,0.22901966236805824,0.04689905348351589,27.480522108671455,54.69613259668538
Cicindela punctulata,MOAB,34,247.755,237.801,92.067,84.225,0.20683849805033283,0.16067675868210146,30.373365541143734,65.94546663710929
Cicindela punctulata,MOAB,9,199.543,169.582,75.421,57.003,0.2286763633470785,0.01777099450906089,27.04470342668289,275.4787759131291
Cicindela punctulata,MOAB,37,215.613,214.269,79.474,71.959,0.19037672697989286,0.014813991300601846,29.54791804362194,149.49343339587256
Cicindela punctulata,MOAB,17,223.09,187.854,82.064,64.061,0.18050545915383112,0.062487316776197885,26.42543711604678,64.88633524856377
Cicindela punctulata,MOAB,39,284.394,243.206,103.43,85.464,0.17354732669438275,0.1303940840587851,33.43955431754872,70.99425699928217
Cicindela punctulata,MOAB,4,210.77,235.723,81.888,79.988,0.2781359906213365,0.032217332599890014,28.076923076923066,141.25727590221177
Cicindela punctulata,MOAB,35,194.938,173.627,72.838,59.722,0.21947335182185115,0.08840963129165134,31.5125735018141,57.056818181818144
Cicindela punctulata,MOAB,70,215.158,194.253,80.788,66.13,0.2198346289052829,0.060970815061242925,28.087837837837853,181.56249999999972
Cicindela punctulata,MOAB,5,243.721,216.703,92.294,74.275,0.23834702147485193,0.07645910467855951,29.55268660787341,184.68040147913385
Cicindela punctulata,MOAB,2,229.491,190.918,86.088,67.035,0.2256063562865904,0.0911314984709479,31.112140871177,100.05238173187101
Cicindela punctulata,MOAB,8,267.232,213.797,99.254,74.662,0.20818304551957614,0.13466020197690937,31.348787688138234,60.805649492739214
Cicindela punctulata,MOAB,5,211.5,219.124,82.252,76.221,0.273926469873073,0.09666627307434966,26.11335493320313,77.67915309446252
Cicindela punctulata,MOAB,10,262.668,174.063,95.674,59.827,0.16763174948261805,0.056462801076437086,28.8888888888889,23.765541740674937
Cicindela punctulata,MOAB,64,216.346,205.146,80.607,69.447,0.20884042328830008,0.03237000878367692,29.20161577759293,85.27580071174384
Cicindela punctulata,MOAB,24,222.28,195.255,83.329,66.986,0.21827935052622732,0.05354850267220028,28.60300181428338,95.39448006690823
Cicindela punctulata,MOAB,42,195.256,186.68,73.28,63.548,0.21555676855895198,0.03715301819097386,26.61939731577616,139.26302414231264
Cicindela punctulata,MOAB,41,211.603,199.588,79.614,68.438,0.2313161001833848,0.07677021537742199,31.254344048653323,65.39017891130584
Cicindela punctulata,MOAB,44,211.167,206.294,79.038,70.455,0.2147954148637364,0.04337520403094172,28.298285916239607,99.56151832460726
Cicindela punctulata,MOAB,19,247.392,195.327,90.655,67.413,0.18379570900667366,0.08436058327028914,31.512423478574036,47.075786882363246
Cicindela punctulata,MOAB,32,185.241,178.784,70.967,60.789,0.2540899291219863,0.058629028278142384,27.963620230700954,59.68013468013468
Cicindela punctulata,MOAB,34,219.392,218.601,80.298,75.262,0.16973025480086673,0.08405304137546162,25.340083645168363,68.1473284856149
