site,month,year,montlyMeanTemp
GRSM,3,2024,11.0813320942097
GRSM,3,2025,10.2474254713554
GRSM,4,2018,12.4016207927973
GRSM,4,2019,14.4496232625641
GRSM,4,2020,13.3306740616733
GRSM,4,2021,13.2080168248263
GRSM,4,2022,13.3834727696057
GRSM,4,2023,13.8115262042791
GRSM,4,2024,14.2842878714926
GRSM,4,2025,14.7778
GRSM,5,2018,18.0754484239507
GRSM,5,2019,18.1760000976714
GRSM,5,2020,15.3084195946619
GRSM,5,2021,15.5270388702707
GRSM,5,2022,17.1170965370485
GRSM,5,2023,15.6566382245006
GRSM,5,2024,17.531995478748
GRSM,6,2018,20.2283579885484
GRSM,6,2019,19.5655901570426
GRSM,6,2020,18.7818627319851
GRSM,6,2021,18.8888691714141
GRSM,6,2022,19.7539401676207
GRSM,6,2023,17.8846056683965
GRSM,6,2024,19.8562151013547
GRSM,7,2018,21.3811056167224
GRSM,7,2019,21.3929215820998
GRSM,7,2020,21.3108912690412
GRSM,7,2021,20.4261860199584
GRSM,7,2022,21.7056006581656
GRSM,7,2023,20.7798726226528
GRSM,7,2024,21.6796883311072
GRSM,8,2017,21.3325141002065
GRSM,8,2018,21.0735040289384
GRSM,8,2019,21.4841844407616
GRSM,8,2020,21.5183728795007
GRSM,8,2021,21.1628279310829
GRSM,8,2022,21.3054268593891
GRSM,8,2023,21.1568528561828
GRSM,8,2024,21.3137788571142
GRSM,9,2017,18.7396411381066
GRSM,9,2018,21.0586306175576
GRSM,9,2019,21.1315043055556
GRSM,9,2020,19.7137729667519
GRSM,9,2021,19.1067629548611
GRSM,9,2022,18.92744943326
GRSM,9,2023,19.4447970129382
GRSM,9,2024,19.453748224799
GRSM,10,2017,16.3486459033829
GRSM,10,2018,16.3842581369987
GRSM,10,2019,17.2611822054849
GRSM,10,2020,16.2199368977988
GRSM,10,2021,16.6689142207141
GRSM,10,2022,13.6836927830316
GRSM,10,2023,15.3751822430606
GRSM,10,2024,15.9475741105983
GRSM,11,2017,11.2819632766256
GRSM,11,2018,10.0829900304215
GRSM,11,2019,10.1089832658957
GRSM,11,2020,12.7728306571229
GRSM,11,2021,10.4449227560585
GRSM,11,2022,11.7611856070286
GRSM,11,2023,11.8688375375535
GRSM,11,2024,13.8731103421152
GRSM,12,2017,7.20895788257258
GRSM,12,2018,7.56224667817476
GRSM,12,2019,8.69859346784929
GRSM,12,2020,7.54197114560332
GRSM,12,2021,10.1766134531178
GRSM,12,2022,8.16440160323505
GRSM,12,2023,8.50949210309973
GRSM,12,2024,8.29087433901593
HARV,1,2018,0.988128553719527
HARV,1,2019,0.483802147847822
HARV,1,2020,1.71779524603425
HARV,1,2021,1.225361488396
HARV,1,2022,1.36267967501521
HARV,1,2023,2.52571056674742
HARV,1,2024,1.76956330456287
HARV,1,2025,0.657249955555555
HARV,2,2017,3.7641915999867
HARV,2,2018,0.967192057057191
HARV,2,2019,0.112763493247462
HARV,2,2020,1.09300414080842
HARV,2,2021,0.863167974307284
HARV,2,2022,0.842148740538927
HARV,2,2023,1.54640890544877
HARV,2,2024,1.22213702741909
HARV,2,2025,0.671440336701732
HARV,3,2017,0.930708493216514
HARV,3,2018,1.81498988192838
HARV,3,2019,0.376885520041116
HARV,3,2020,2.25858050052988
HARV,3,2021,2.21051425596615
HARV,3,2022,2.27370407398329
HARV,3,2023,1.94190227019538
HARV,3,2024,3.38203787935618
HARV,3,2025,2.62557258199266
HARV,4,2017,6.07325861111111
HARV,4,2018,3.90505767098506
HARV,4,2019,4.86471266546353
HARV,4,2020,5.13309196448224
HARV,4,2021,6.33389244176696
HARV,4,2022,5.99912908758065
HARV,4,2023,7.00980552486953
HARV,4,2024,6.18148358884869
HARV,4,2025,6.179375
HARV,5,2017,10.1042625008507
HARV,5,2018,11.5124125937137
HARV,5,2019,9.5765651858864
HARV,5,2020,9.84503358717773
HARV,5,2021,10.5146739656381
HARV,5,2022,11.245336239784
HARV,5,2023,10.7384263347195
HARV,5,2024,12.0222642723517
HARV,6,2017,14.146368719246
HARV,6,2018,13.9280657256646
HARV,6,2019,13.6841934322162
HARV,6,2020,14.2462551774265
HARV,6,2021,14.5945025548761
HARV,6,2022,13.9632035683977
HARV,6,2023,13.7231421203739
HARV,6,2024,15.3275321772217
HARV,7,2017,16.6840595659565
HARV,7,2018,17.8663501047582
HARV,7,2019,17.494728128376
HARV,7,2020,17.823181393433
HARV,7,2021,16.6486304565663
HARV,7,2022,17.1993893166299
HARV,7,2023,18.2029539527617
HARV,7,2024,16.3037939192078
HARV,8,2017,16.7002017185783
HARV,8,2018,18.7956068670344
HARV,8,2019,17.3436300054183
HARV,8,2020,17.7821429084853
HARV,8,2021,18.18932874892
HARV,8,2022,18.2949776289815
HARV,8,2023,17.243225931885
HARV,8,2024,14.7621335855096
HARV,9,2017,15.537335826793
HARV,9,2018,16.6526020665983
HARV,9,2019,14.7706313840699
HARV,9,2020,15.0865830791962
HARV,9,2021,16.1005452061477
HARV,9,2022,15.3448406537607
HARV,9,2023,16.100573232318
HARV,9,2024,15.0746971924564
HARV,10,2017,13.4180429479363
HARV,10,2018,11.1313472210025
HARV,10,2019,11.285929378549
HARV,10,2020,11.3765868139019
HARV,10,2021,12.7383429029891
HARV,10,2022,11.4006806681271
HARV,10,2023,12.438857428618
HARV,10,2024,11.525349144783
HARV,11,2017,7.05370841784898
HARV,11,2018,5.73560184501897
HARV,11,2019,5.42855896092588
HARV,11,2020,7.62445894392585
HARV,11,2021,7.20193353223713
HARV,11,2022,8.33402258111578
HARV,11,2023,6.11208484476971
HARV,11,2024,7.99571921381692
HARV,12,2017,3.42159078428494
HARV,12,2018,1.83170957332196
HARV,12,2019,2.29946659442231
HARV,12,2020,3.92385245913009
HARV,12,2021,3.53478385061856
HARV,12,2022,3.66445374877282
HARV,12,2023,4.21300947145033
HARV,12,2024,2.74954995752437
JERC,1,2017,14.0126787120776
JERC,1,2018,9.26021877045348
JERC,1,2019,12.3738718779241
JERC,1,2020,13.5220770393489
JERC,1,2021,11.853273663037
JERC,1,2022,11.5195344667237
JERC,1,2023,13.1712521975187
JERC,1,2024,10.8994167839605
JERC,1,2025,8.8898540155842
JERC,2,2017,15.4353768950371
JERC,2,2018,16.0826440476191
JERC,2,2019,16.0438422540949
JERC,2,2020,14.0946635600873
JERC,2,2021,12.8475811916332
JERC,2,2022,13.4830129500534
JERC,2,2023,15.8455399816805
JERC,2,2024,13.2804225309529
JERC,2,2025,14.9928303068455
JERC,3,2017,17.3585128214055
JERC,3,2018,15.5676471395036
JERC,3,2019,17.5129311155914
JERC,3,2020,19.2063792541654
JERC,3,2021,18.0776649487214
JERC,3,2022,17.3599474567922
JERC,3,2023,17.9408873201972
JERC,3,2024,17.2403523743818
JERC,3,2025,16.8634734442877
JERC,4,2017,21.2494029957806
JERC,4,2018,18.3716769995545
JERC,4,2019,20.5471013194444
JERC,4,2020,20.0615685416667
JERC,4,2021,18.9992590223185
JERC,4,2022,19.7178112311128
JERC,4,2023,19.7928676834013
JERC,4,2024,20.4026947782898
JERC,4,2025,20.7365
JERC,5,2017,22.9533237231183
JERC,5,2018,22.9699032791747
JERC,5,2019,25.0370253814315
JERC,5,2020,22.1363411599631
JERC,5,2021,22.4473257081625
JERC,5,2022,23.8264569313943
JERC,5,2023,22.0271376581978
JERC,5,2024,24.5702306284668
JERC,6,2017,25.0840723611111
JERC,6,2018,25.608211829188
JERC,6,2019,27.2485368867413
JERC,6,2020,25.2659542180205
JERC,6,2021,25.4638795353391
JERC,6,2022,27.6296770685516
JERC,6,2023,25.0001569292227
JERC,6,2024,27.5916054306788
JERC,7,2017,26.8274399910394
JERC,7,2018,26.1780121219572
JERC,7,2019,27.0749151209677
JERC,7,2020,26.5452531778034
JERC,7,2021,26.2253851968837
JERC,7,2022,27.2867672775337
JERC,7,2023,27.9055877038172
JERC,7,2024,28.2654905766274
JERC,8,2017,26.9823585528245
JERC,8,2018,26.0612448169186
JERC,8,2019,27.3261208637346
JERC,8,2020,26.6589561294842
JERC,8,2021,26.6198640567426
JERC,8,2022,26.6950288937937
JERC,8,2023,28.7098861017777
JERC,8,2024,28.6500241495599
JERC,9,2017,24.9229263046411
JERC,9,2018,26.3220136111111
JERC,9,2019,27.6812963031434
JERC,9,2020,25.0119515970247
JERC,9,2021,24.9694799648047
JERC,9,2022,25.1894899629988
JERC,9,2023,25.9432114931246
JERC,9,2024,25.8748590159905
JERC,10,2017,21.7642640494139
JERC,10,2018,22.5848385386504
JERC,10,2019,24.0519635151648
JERC,10,2020,22.3700176503699
JERC,10,2021,21.8502671262261
JERC,10,2022,20.0366980094592
JERC,10,2023,21.5442578996395
JERC,10,2024,22.4804369050715
JERC,11,2017,16.411823620801
JERC,11,2018,15.7912558029337
JERC,11,2019,15.2291045833333
JERC,11,2020,18.5399679419456
JERC,11,2021,14.778048759058
JERC,11,2022,17.255140322948
JERC,11,2023,16.7095576896714
JERC,11,2024,19.7454611650407
JERC,12,2016,11.4685569148936
JERC,12,2017,13.2245101132477
JERC,12,2018,13.2481186842429
JERC,12,2019,13.6121743036491
JERC,12,2020,11.7191150480617
JERC,12,2021,15.5090799419915
JERC,12,2022,13.4287972453367
JERC,12,2023,12.6927300235604
JERC,12,2024,12.6027157313588
JORN,1,2018,6.66310969676002
JORN,1,2019,6.36887775135492
JORN,1,2020,5.76283547512895
JORN,1,2021,8.18359338625695
JORN,1,2022,6.59716020997437
JORN,1,2023,6.98650089261251
JORN,1,2024,7.49096672746082
JORN,1,2025,6.61227066826393
JORN,2,2018,11.1465236209308
JORN,2,2019,9.62180933383992
JORN,2,2020,9.03014257679225
JORN,2,2021,12.0238142910358
JORN,2,2022,8.65248869243848
JORN,2,2023,8.92598356291976
JORN,2,2024,10.8814655282371
JORN,2,2025,14.913213720925
JORN,3,2018,15.9548211000346
JORN,3,2019,15.1771386584206
JORN,3,2020,14.5863598440033
JORN,3,2021,16.6311842021881
JORN,3,2022,14.393669223875
JORN,3,2023,15.2687020612884
JORN,3,2024,15.5233333925468
JORN,3,2025,16.0363625115243
JORN,4,2018,23.0053970865981
JORN,4,2019,20.5606332989974
JORN,4,2020,21.5746402353938
JORN,4,2021,21.0110411242644
JORN,4,2022,22.6303549748818
JORN,4,2023,21.4250578457668
JORN,4,2024,20.214858424154
JORN,4,2025,25.388625
JORN,5,2018,28.66303944106
JORN,5,2019,25.0360615721607
JORN,5,2020,28.2751918225302
JORN,5,2021,26.3665063984474
JORN,5,2022,28.1399245295699
JORN,5,2023,26.084718471525
JORN,5,2024,26.6833638081083
JORN,6,2018,33.0771819075098
JORN,6,2019,29.6227575398055
JORN,6,2020,32.281992209596
JORN,6,2021,31.5857597450334
JORN,6,2022,30.3747490099206
JORN,6,2023,30.6315697499992
JORN,6,2024,32.8482613654327
JORN,7,2017,29.6298714147856
JORN,7,2018,32.8374748698691
JORN,7,2019,33.5148066313345
JORN,7,2020,33.6968467927139
JORN,7,2021,29.892931589033
JORN,7,2022,33.7716410441778
JORN,7,2023,35.4278808210084
JORN,7,2024,33.1548571750969
JORN,8,2017,30.3323074607425
JORN,8,2018,32.9100195440211
JORN,8,2019,31.8028439009288
JORN,8,2020,33.2950014231499
JORN,8,2021,30.2175359719726
JORN,8,2022,30.0520746749894
JORN,8,2023,32.3359679769692
JORN,8,2024,33.5586027400798
JORN,9,2017,29.0756266747566
JORN,9,2018,28.5666630107985
JORN,9,2019,29.2799068566026
JORN,9,2020,26.4106618265993
JORN,9,2021,28.2146183984956
JORN,9,2022,28.1912009375
JORN,9,2023,29.362732031183
JORN,9,2024,29.4876351362063
JORN,10,2017,22.1456949684435
JORN,10,2018,19.5627707096158
JORN,10,2019,19.2708894819701
JORN,10,2020,24.6830792402539
JORN,10,2021,21.4171192777484
JORN,10,2022,19.1787125793454
JORN,10,2023,23.2790589726585
JORN,10,2024,24.6293209614232
JORN,11,2017,15.4932709322279
JORN,11,2018,11.2218361412779
JORN,11,2019,11.4355595106485
JORN,11,2020,18.7858997622606
JORN,11,2021,13.9749088791466
JORN,11,2022,11.5600974794102
JORN,11,2023,14.1316886386389
JORN,11,2024,13.3532750740817
JORN,12,2017,7.77166950002874
JORN,12,2018,7.39342970859071
JORN,12,2019,5.59468430608711
JORN,12,2020,8.90294851524823
JORN,12,2021,9.83184914334705
JORN,12,2022,7.26836952766862
JORN,12,2023,7.97735860001757
JORN,12,2024,9.47888562095048
KONA,1,2018,0.743557103988989
KONA,1,2019,1.02638556730087
KONA,1,2020,1.57237686730015
KONA,1,2021,2.46235383395475
KONA,1,2022,1.41043857793892
KONA,1,2023,2.08873218698397
KONA,1,2024,1.31233799556819
KONA,1,2025,1.53390485495243
KONA,2,2018,2.24259835848565
KONA,2,2019,0.261612303289291
KONA,2,2020,2.38130451562559
KONA,2,2021,-0.0300912014091274
KONA,2,2022,2.97196112921484
KONA,2,2023,1.97527390319831
KONA,2,2024,5.83102008236519
KONA,2,2025,1.33609017685566
KONA,3,2018,7.72614487121364
KONA,3,2019,4.83103965558427
KONA,3,2020,8.47013234767025
KONA,3,2021,8.60026238422789
KONA,3,2022,6.37602083209718
KONA,3,2023,5.67713288174758
KONA,3,2024,9.20891311464988
KONA,3,2025,9.30203095610626
KONA,4,2018,9.42372338685211
KONA,4,2019,13.5848363031918
KONA,4,2020,12.660808976187
KONA,4,2021,11.901630856974
KONA,4,2022,12.1776865594649
KONA,4,2023,11.830112602778
KONA,4,2024,14.2981243812729
KONA,4,2025,14.4556
KONA,5,2018,22.4769235876244
KONA,5,2019,16.3083946253767
KONA,5,2020,16.5171563409191
KONA,5,2021,16.8828028028045
KONA,5,2022,18.7231902412281
KONA,5,2023,19.4765456163194
KONA,5,2024,18.294951474714
KONA,6,2017,25.6958437840142
KONA,6,2018,26.4100960082218
KONA,6,2019,24.0049737687259
KONA,6,2020,24.1788508625914
KONA,6,2021,24.4290120907617
KONA,6,2022,24.952861358949
KONA,6,2023,23.8360209052418
KONA,6,2024,24.295424271584
KONA,7,2017,28.0374279260085
KONA,7,2018,26.899643532388
KONA,7,2019,28.0872429718702
KONA,7,2020,26.820274556039
KONA,7,2021,25.4265274870995
KONA,7,2022,25.53208167917
KONA,7,2023,25.1635488605425
KONA,7,2024,25.2960212242413
KONA,8,2017,23.9440966581026
KONA,8,2018,25.0370659709334
KONA,8,2019,24.8220246945259
KONA,8,2020,25.9630339662206
KONA,8,2021,26.7298156888076
KONA,8,2022,24.9448553337715
KONA,8,2023,25.3484679864507
KONA,8,2024,24.7995611205403
KONA,9,2017,22.3725592587095
KONA,9,2018,22.3490959429994
KONA,9,2019,22.9149183336997
KONA,9,2020,20.7807785060473
KONA,9,2021,24.0694965586841
KONA,9,2022,21.6996047910008
KONA,9,2023,23.2625088277164
KONA,9,2024,22.456885300301
KONA,10,2017,16.0612834172778
KONA,10,2018,13.4790559654104
KONA,10,2019,13.5279743890454
KONA,10,2020,14.7529458965638
KONA,10,2021,17.5872059075688
KONA,10,2022,14.4862831435321
KONA,10,2023,15.8281994544868
KONA,10,2024,18.0785485669921
KONA,11,2017,9.66374669821648
KONA,11,2018,5.44005421125847
KONA,11,2019,6.38538378930595
KONA,11,2020,10.0696583544086
KONA,11,2021,9.54182088442353
KONA,11,2022,7.32248355840235
KONA,11,2023,8.16426016218474
KONA,11,2024,10.5122336878891
KONA,12,2017,4.90918738513665
KONA,12,2018,2.54346678629034
KONA,12,2019,3.75455990001683
KONA,12,2020,3.43562608236586
KONA,12,2021,6.43363662934954
KONA,12,2022,2.39703003987418
KONA,12,2023,4.57821766472327
KONA,12,2024,4.19069625107292
KONZ,1,2018,0.815289309470047
KONZ,1,2019,2.16012024777802
KONZ,1,2020,2.42654551711229
KONZ,1,2021,2.89325400263892
KONZ,1,2022,2.10207496307258
KONZ,1,2023,2.39671781778372
KONZ,1,2024,1.73042543051838
KONZ,1,2025,1.78425110819865
KONZ,2,2018,2.41924087013592
KONZ,2,2019,1.00062299954998
KONZ,2,2020,2.49879723832847
KONZ,2,2021,0.859157061982402
KONZ,2,2022,2.77535303545273
KONZ,2,2023,2.8828349986148
KONZ,2,2024,5.65593180699971
KONZ,2,2025,1.44349884733101
KONZ,3,2018,7.31301642003997
KONZ,3,2019,4.75370854338916
KONZ,3,2020,6.58679138083198
KONZ,3,2021,8.59474742284555
KONZ,3,2022,6.00050542199266
KONZ,3,2023,6.21030054902827
KONZ,3,2024,7.99935275681552
KONZ,3,2025,8.48874839477379
KONZ,4,2018,9.76115093186328
KONZ,4,2019,12.7276627934021
KONZ,4,2020,12.1491999931048
KONZ,4,2021,11.7360549884567
KONZ,4,2022,12.5894546271556
KONZ,4,2023,12.1635289380954
KONZ,4,2024,14.0756379197729
KONZ,4,2025,12.2121
KONZ,5,2018,21.963250769834
KONZ,5,2019,16.439681684909
KONZ,5,2020,17.0129595550131
KONZ,5,2021,16.9316667317086
KONZ,5,2022,18.6903409383908
KONZ,5,2023,17.3336848602816
KONZ,5,2024,19.0800145311706
KONZ,6,2017,23.8330873806601
KONZ,6,2018,26.5170612489366
KONZ,6,2019,21.6818498201132
KONZ,6,2020,23.5316951884942
KONZ,6,2021,22.6884528185394
KONZ,6,2022,23.2734644011658
KONZ,6,2023,21.1560149375942
KONZ,6,2024,23.6908802496241
KONZ,7,2017,26.2964764546754
KONZ,7,2018,27.6313732486566
KONZ,7,2019,24.4704978588953
KONZ,7,2020,25.4893361230215
KONZ,7,2021,24.1379528900088
KONZ,7,2022,24.8552237248817
KONZ,7,2023,23.2913997920404
KONZ,7,2024,24.2414722029386
KONZ,8,2017,23.3874995986431
KONZ,8,2018,25.4258343584665
KONZ,8,2019,23.704513866088
KONZ,8,2020,24.0754886342207
KONZ,8,2021,24.6409114092732
KONZ,8,2022,24.7119617567738
KONZ,8,2023,24.1109736333643
KONZ,8,2024,23.847015460279
KONZ,9,2017,22.4367035878877
KONZ,9,2018,22.3588328092732
KONZ,9,2019,22.5652032826048
KONZ,9,2020,20.1101798137936
KONZ,9,2021,21.9846281532487
KONZ,9,2022,21.6490675810836
KONZ,9,2023,21.3209850803855
KONZ,9,2024,21.376652707742
KONZ,10,2017,16.1465523046845
KONZ,10,2018,14.2575647959509
KONZ,10,2019,14.0388560850003
KONZ,10,2020,14.0988546843112
KONZ,10,2021,16.3916430985462
KONZ,10,2022,14.9579077287946
KONZ,10,2023,15.2211635561626
KONZ,10,2024,17.2531661048183
KONZ,11,2017,9.32575036605596
KONZ,11,2018,6.70083150545662
KONZ,11,2019,7.05880346582435
KONZ,11,2020,10.1322573217374
KONZ,11,2021,9.91506445794005
KONZ,11,2022,8.01213436082169
KONZ,11,2023,8.80237638445378
KONZ,11,2024,10.5976065577338
KONZ,12,2017,5.16188689726124
KONZ,12,2018,3.7107233849434
KONZ,12,2019,4.76837052382983
KONZ,12,2020,4.17252833278875
KONZ,12,2021,6.96710720714232
KONZ,12,2022,2.81436423767001
KONZ,12,2023,5.50255952395353
KONZ,12,2024,4.50251849239452
LENO,1,2018,8.17854644716259
LENO,1,2019,11.2820677118584
LENO,1,2020,12.8220528800452
LENO,1,2021,10.9111304435484
LENO,1,2022,10.7507243552943
LENO,1,2023,12.4657727559472
LENO,1,2024,9.59609008399783
LENO,1,2025,9.72409658423275
LENO,2,2018,14.0164621050566
LENO,2,2019,13.7477578358882
LENO,2,2020,12.929941717548
LENO,2,2021,9.97157562049364
LENO,2,2022,10.9412078900709
LENO,2,2023,13.4991446191109
LENO,2,2024,12.3333248204393
LENO,2,2025,13.0361095229677
LENO,3,2018,15.1684265456989
LENO,3,2019,14.0729664748508
LENO,3,2021,14.9233801305545
LENO,3,2022,14.0877456381328
LENO,3,2023,16.2361116126911
LENO,3,2024,15.0002718391991
LENO,3,2025,14.6918860767757
LENO,4,2018,16.034394708337
LENO,4,2021,16.5276930480072
LENO,4,2022,16.8632789383981
LENO,4,2023,17.1610672295296
LENO,4,2024,16.9409725096911
LENO,4,2025,18.3931
LENO,5,2018,20.2415055788133
LENO,5,2019,22.329240307246
LENO,5,2021,19.3562798105501
LENO,5,2022,20.7714514152435
LENO,5,2023,19.682719582505
LENO,5,2024,20.7433543885128
LENO,6,2017,23.1544723330379
LENO,6,2018,23.6052543756313
LENO,6,2019,23.4564940702723
LENO,6,2021,22.6246888374037
LENO,6,2022,23.6614625638138
LENO,6,2023,22.54592674264
LENO,6,2024,22.8955844252051
LENO,7,2017,24.7719669510669
LENO,7,2018,24.86768416306
LENO,7,2019,24.5852719557881
LENO,7,2021,24.0833334639923
LENO,7,2022,24.9699779471303
LENO,7,2023,24.9425816087076
LENO,7,2024,24.7808766706826
LENO,8,2017,24.7719059139785
LENO,8,2018,24.5234434320045
LENO,8,2019,24.8580327781101
LENO,8,2020,24.4989347743367
LENO,8,2021,24.7490374031035
LENO,8,2022,24.5837154465209
LENO,8,2023,25.7213443944974
LENO,8,2024,24.780602647465
LENO,9,2017,22.4442854358505
LENO,9,2018,24.4925629148425
LENO,9,2019,24.397784870245
LENO,9,2020,23.3955537197007
LENO,9,2021,22.7804312100143
LENO,9,2022,22.8535918335668
LENO,9,2023,23.4768036917956
LENO,9,2024,23.326251794241
LENO,10,2017,19.7073393525219
LENO,10,2018,20.7881994431535
LENO,10,2019,20.643566404598
LENO,10,2020,19.8072917549717
LENO,10,2021,20.277370094086
LENO,10,2022,17.2208711740427
LENO,10,2023,18.8191294063807
LENO,10,2024,19.1783654780932
LENO,11,2017,15.2810847587719
LENO,11,2018,13.9064649252861
LENO,11,2019,12.8915980550041
LENO,11,2020,16.2077989776235
LENO,11,2021,13.5825489013002
LENO,11,2022,15.1441019535201
LENO,11,2023,15.0975261958515
LENO,11,2024,18.3277344612173
LENO,12,2017,11.8448564885025
LENO,12,2018,12.1416351517998
LENO,12,2019,12.8953247983871
LENO,12,2020,11.2716464556012
LENO,12,2021,14.160353561828
LENO,12,2022,13.147040781323
LENO,12,2023,12.2115399235282
LENO,12,2024,12.7614468592688
MLBS,1,2018,1.74771710897782
MLBS,1,2019,3.08495896646412
MLBS,1,2020,4.12000309650197
MLBS,1,2021,3.40258601044644
MLBS,1,2022,3.69804497640687
MLBS,1,2023,4.09001296752679
MLBS,1,2024,3.3239620849922
MLBS,1,2025,2.69216902972447
MLBS,2,2018,5.15377383014461
MLBS,2,2019,3.46306429513261
MLBS,2,2020,4.04374353448276
MLBS,2,2021,2.51328377034358
MLBS,2,2022,3.2225659859172
MLBS,2,2023,4.82919459334302
MLBS,2,2024,4.28788500126377
MLBS,2,2025,3.44862692489043
MLBS,3,2018,3.88171201766027
MLBS,3,2019,3.89163946095018
MLBS,3,2020,6.43857889784946
MLBS,3,2021,5.25308256376909
MLBS,3,2022,5.94491538164456
MLBS,3,2023,5.5114576698241
MLBS,3,2024,6.24907842231323
MLBS,3,2025,5.58460688987382
MLBS,4,2018,6.84035151166979
MLBS,4,2019,8.95101213905731
MLBS,4,2020,7.69090315513318
MLBS,4,2021,8.03461182253204
MLBS,4,2022,8.21906505666144
MLBS,4,2023,9.21959337170951
MLBS,4,2024,9.73361981620807
MLBS,4,2025,9.9455
MLBS,5,2018,13.409874103662
MLBS,5,2019,13.7927329954006
MLBS,5,2020,10.4828522408964
MLBS,5,2021,11.413088813116
MLBS,5,2022,12.5296836875913
MLBS,5,2023,11.5816429680415
MLBS,5,2024,13.6873718493422
MLBS,6,2018,15.7499986152099
MLBS,6,2019,15.2173941292647
MLBS,6,2020,14.7873623644949
MLBS,6,2021,14.508946333682
MLBS,6,2022,15.1338211327675
MLBS,6,2023,13.4600721711579
MLBS,6,2024,15.7314416778317
MLBS,7,2017,17.1908777147928
MLBS,7,2018,16.8830695013838
MLBS,7,2019,17.6958531426107
MLBS,7,2020,17.4012559138456
MLBS,7,2021,16.1979884997207
MLBS,7,2022,17.0802135947853
MLBS,7,2023,16.8104426280495
MLBS,7,2024,17.7987473516176
MLBS,8,2017,16.2273688349058
MLBS,8,2018,16.9315701506883
MLBS,8,2019,17.077937111023
MLBS,8,2020,17.221927071164
MLBS,8,2021,16.9654144100024
MLBS,8,2022,17.0583921991315
MLBS,8,2023,16.9229867327183
MLBS,8,2024,17.1274248432634
MLBS,9,2017,14.1861866940868
MLBS,9,2018,16.9820927455253
MLBS,9,2019,16.4974931234577
MLBS,9,2020,14.9560678841424
MLBS,9,2021,14.970608283588
MLBS,9,2022,15.0547166666667
MLBS,9,2023,15.1225124614594
MLBS,9,2024,15.3075287745863
MLBS,10,2017,12.7907393526035
MLBS,10,2018,12.7067258697969
MLBS,10,2019,12.735083332351
MLBS,10,2020,12.0667284495921
MLBS,10,2021,12.8198268145161
MLBS,10,2022,10.0053559467922
MLBS,10,2023,11.4932541071524
MLBS,10,2024,12.0204424147709
MLBS,11,2017,7.83488757358049
MLBS,11,2018,6.60605866193749
MLBS,11,2019,6.4047924105235
MLBS,11,2020,8.87754223101266
MLBS,11,2021,6.85547907591852
MLBS,11,2022,7.80998316101723
MLBS,11,2023,7.51032923392836
MLBS,11,2024,8.94702965277778
MLBS,12,2017,4.48929286576795
MLBS,12,2018,4.43923297349258
MLBS,12,2019,5.0547606820354
MLBS,12,2020,4.43502459677419
MLBS,12,2021,6.18225535914055
MLBS,12,2022,4.24377431152967
MLBS,12,2023,5.4727148555948
MLBS,12,2024,4.38627073567551
MOAB,1,2018,0.929725967967877
MOAB,1,2019,-0.326385937583672
MOAB,1,2020,0.189998549265852
MOAB,1,2021,-0.338695454391434
MOAB,1,2022,0.312626145015396
MOAB,1,2023,1.34484040755101
MOAB,1,2024,1.0391742080488
MOAB,1,2025,-0.734037579998297
MOAB,2,2018,3.39573882763975
MOAB,2,2019,0.808996630413148
MOAB,2,2020,2.37493034598107
MOAB,2,2021,3.10368596284537
MOAB,2,2022,0.915949997563478
MOAB,2,2023,0.468645690093705
MOAB,2,2024,4.20120314213108
MOAB,2,2025,5.2933937476326
MOAB,3,2018,7.28293816338826
MOAB,3,2019,6.73269070757957
MOAB,3,2020,8.2614368885796
MOAB,3,2021,6.95465321908964
MOAB,3,2022,6.83542120869575
MOAB,3,2023,3.00080912044263
MOAB,3,2024,7.47674923466902
MOAB,3,2025,8.85153179165327
MOAB,4,2018,13.9095812969516
MOAB,4,2019,12.6869428719224
MOAB,4,2020,14.0268566683909
MOAB,4,2021,12.6634084313831
MOAB,4,2022,12.1831261480995
MOAB,4,2023,10.526403125
MOAB,4,2024,13.7252088888889
MOAB,4,2025,13.275175
MOAB,5,2018,19.735870566971
MOAB,5,2019,15.4158725078256
MOAB,5,2020,20.6652429435331
MOAB,5,2021,18.2902405073925
MOAB,5,2022,18.1963015654024
MOAB,5,2023,17.8051630663199
MOAB,5,2024,17.841896316118
MOAB,6,2017,28.5880194516211
MOAB,6,2018,26.1836193839825
MOAB,6,2019,23.4284011985381
MOAB,6,2020,24.0811554861111
MOAB,6,2021,25.4166210689484
MOAB,6,2022,24.8602281965703
MOAB,6,2023,22.1412455034534
MOAB,6,2024,25.255683862044
MOAB,7,2017,27.5753326017601
MOAB,7,2018,28.0507933534153
MOAB,7,2019,28.3133512684638
MOAB,7,2020,27.1589458473911
MOAB,7,2021,27.447415980014
MOAB,7,2022,27.9817880584058
MOAB,7,2023,28.2514777428724
MOAB,7,2024,28.605813500494
MOAB,8,2017,26.3839944897285
MOAB,8,2018,27.7217463157974
MOAB,8,2019,27.3809731770767
MOAB,8,2020,28.4396311910988
MOAB,8,2021,25.2480615621295
MOAB,8,2022,25.7114365908068
MOAB,8,2023,25.9996182737872
MOAB,8,2024,24.9122095504738
MOAB,9,2017,21.2154522631437
MOAB,9,2018,23.1180352698257
MOAB,9,2019,23.8635631103339
MOAB,9,2020,20.9906088658414
MOAB,9,2021,21.3667501313445
MOAB,9,2022,22.7348849648383
MOAB,9,2023,22.327479746124
