"siteName","longitude","latitude","meanSoilMoisture"
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"Treehaven NEON",-89.58571,45.49369,349
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"Treehaven NEON",-89.58571,45.49369,349
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"University of Notre Dame Environmental Research Center NEON",-89.53725,46.23391,371
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Niwot Ridge NEON",-105.58237,40.05425,366
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Dead Lake NEON",-87.80388,32.54173,400.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Dead Lake NEON",-87.80388,32.54173,400.5
"Dead Lake NEON",-87.80388,32.54173,400.5
"Dead Lake NEON",-87.80388,32.54173,400.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Dead Lake NEON",-87.80388,32.54173,400.5
"Dead Lake NEON",-87.80388,32.54173,400.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Dead Lake NEON",-87.80388,32.54173,400.5
"Dead Lake NEON",-87.80388,32.54173,400.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Dead Lake NEON",-87.80388,32.54173,400.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Blandy Experimental Farm NEON",-78.04179,39.0337,387
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Environmental Research Center NEON",-76.56001,38.89013,365.5
"Smithsonian Conservation Biology Institute NEON",-78.13949,38.89292,397
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Dead Lake NEON",-87.80388,32.54173,400.5
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
